,name,speciality,vegan,vegetarian,lat,long
481,Le Bellevue,na,0,0,48.8670106,2.4227092
482,La Trattoria d'Anna,na,0,0,48.9603247,2.2047092
483,Le Nemrod,na,0,0,49.0448882,2.0881893
484,Le Marrakech,na,0,0,49.0510682,2.1056501
485,Auberge du Cheval Blanc,na,0,0,49.0535299,2.0939466
486,Le Paddock,na,0,0,49.0545526,2.0924563
487,Le palace d'Asie,chinese,0,0,48.7817072,2.3724575
488,Le Jardin d'Italie,na,0,0,48.7320368,2.2788977
489,Par Faim d'Arômes,french,0,0,48.7935808,2.2850018
490,Les Artistes,french,0,0,48.7273309,2.2572076
491,Au Petit Marquis,na,0,0,48.8060874,2.132727
492,Essaouira,na,0,0,48.8060546,2.1327092
493,Derrière l'Église,na,0,0,48.8084627,2.1289109
494,Au Chien qui Fume,french,0,0,48.8062408,2.1328683
495,Le Bœuf à la Mode,na,0,0,48.8062017,2.1309554
496,Le 61,na,0,0,48.8905909,2.3820031
497,Indian Swad,indian,0,0,48.832462,2.2973784
498,Da Attilio,italian,0,0,48.8342552,2.3021401
499,Le Petit Pan,na,0,0,48.833199,2.3058031
500,Le Grand Pan,regional,0,0,48.8330642,2.3057247
501,La Bonne Entente,na,0,0,49.0509222,2.0969882
502,Pizza San Marco,italian,0,0,49.0506814,2.0976054
503,Pizza San Marco,italian,0,0,49.0508052,2.0978279
504,Au Pavé de la Roche,na,0,0,49.0496607,2.1014075
505,Titi Racoon,na,0,0,49.0492929,2.0967167
506,Espace Sushi,japanese,0,0,49.0480311,2.0959727
507,,na,0,0,48.9484647,2.2059177
508,Courtepaille,steak_house,0,0,48.9502346,2.2062953
509,Le Petit Bourguignon,na,0,0,49.0493736,2.096001
510,Kyotorama,japanese,0,0,49.0480338,2.0950925
511,Cent Kilos,na,0,0,48.8320537,2.3030394
512,Les Gazelles de Marrakech,na,0,0,49.0496815,2.0904522
513,Arito Sushi,japanese,0,0,48.9424183,2.1625448
514,Le Louvrais,na,0,0,49.057569,2.0889592
515,A la Bonne Pizza,na,0,0,49.0574739,2.0888401
516,Os Imigrantes,na,0,0,49.0474811,2.1032406
517,Rive Gauche,na,0,0,48.9899555,1.7214906
518,Brasserie de l'Ourcq,na,0,0,48.8920861,2.3792943
519,L'Oriental,lebanese,0,0,48.8922518,2.379478
520,Mona Lisa,italian,0,0,48.9856103,2.2570331
521,La Maffiosa di Termoli,italian,0,0,48.8847672,2.3248422
522,Flunch,na,0,0,48.6631228,2.3754947
523,Palais du Ciel,sushi;bobun;asian;chinese;japanese,0,0,48.8893327,2.1586617
524,Le  Chêne,na,0,0,48.9032181,2.4805745
525,Casa Mia,italian,0,0,48.9886132,2.2587926
526,Okinawa,japanese,0,0,48.8567473,2.3041925
527,La Maison du Sushi,sushi,0,0,48.85622,2.3044115
528,Le Bosquet,french,0,0,48.8560475,2.3045247
529,La Fontaine de Jade,chinese,0,0,48.855529,2.3047711
530,Tina,italian,0,0,48.8555382,2.3054236
531,Le Gatsby,na,0,0,48.8549627,2.3050611
532,Septième vin,na,0,0,48.8547805,2.3051304
533,Bleu Basilic,thai,0,0,48.9880248,2.2577882
534,Sushi Lorie,japanese,0,0,48.9883631,2.2583498
535,L'Annexe,na,0,0,48.8487705,2.3484391
536,La Petite Périgourdine,na,0,0,48.8488367,2.3472494
537,Le Coup de Torchon,na,0,0,48.8452803,2.3425902
538,L'Orient,turkish,0,0,48.622939,2.429411
539,La Marquise,na,0,0,48.8451686,2.3207087
540,Café de L'Est,na,0,0,48.8759394,2.3585316
541,Bistrot Paul Bert,french,0,0,48.852223,2.3849242
542,Les Funambules,french,0,0,48.8510651,2.3842956
543,Mme Shawn,thai,0,0,48.8525445,2.3847726
544,,sushi,0,0,48.8452457,2.3838856
545,Le Bœuf Grillé,thai,0,0,48.823978,2.3622896
546,Chez César,na,0,0,48.8368051,2.3525786
547,Melting Pot,pizza,0,0,48.904971,2.2831717
548,Latina,italian,0,0,48.9057745,2.282169
549,New Mumtaz Restaurant Indien,indian,0,0,48.9070216,2.2824097
550,Charlot Roi des Coquillages,seafood,0,0,48.883633,2.328452
551,Le Siècle,na,0,0,48.8718006,2.3062883
552,Piccola Casa,italian,0,0,48.9894781,2.2571229
553,Délice d'Or,chinese,0,0,48.8524629,2.4041332
554,Sushiland,chinese;japanese,0,0,48.6423983,2.3630369
555,Le Chat Botté,crepe,0,0,48.6727029,2.0690276
556,Caffé Vito,italian,0,0,48.8576438,2.354676
557,Chez Tsou,french,0,0,48.8577293,2.3547383
558,Le Canapé,regional,0,0,48.7025475,2.1354549
559,YUAN,na,0,0,48.8567996,2.7554343
560,Auberge du Relais,na,0,0,48.5116363,2.9706001
561,La-bas,na,0,0,48.8072563,2.3920226
562,Le Pretext,na,0,0,48.8074227,2.3913872
563,La Piazza,italian_pizza;italian;pizza,0,0,48.8343459,2.306018
564,,korean,0,0,48.834385,2.3935686
565,Chai 33,na,0,0,48.8331731,2.386445
566,Hippopotamus,steak_house,0,0,48.8330278,2.3862477
567,Wafu,japanese,0,0,48.5941087,2.4376573
568,Ouad Souss,couscous,0,0,48.995299,2.2544975
569,Chez Marco,italian,0,0,48.8135264,2.3072
570,Jardin d'Asie,thai,0,0,48.8124084,2.3008926
571,Le Poncelet,french,0,0,48.8803159,2.2995227
572,Le Comptoir,na,0,0,48.7074322,2.4547916
573,L'Atelier,pizza,0,0,48.7106585,2.4651555
574,,na,0,0,48.7007837,2.4666752
575,Pizza Mona Lisa,na,0,0,48.6939218,2.4777903
576,La Villa Moa,na,0,0,48.8092279,2.2981734
577,Sukoshi,japanese;korean,0,0,48.8330119,2.3635033
578,Nouveau Village Tao Tao,chinese,0,0,48.83228,2.3612312
579,Phò,chinese,0,0,48.8321701,2.3590298
580,"Assis, au neuf",savory_pancakes;pancake;crepe,0,0,48.8319327,2.35821
581,Le Physalis,na,0,0,48.8182874,2.3227838
582,Higuma,japanese,0,0,48.8633934,2.3347841
583,Traiteur Asiatique,chinese,0,0,48.8330825,2.3614982
584,Le V,na,0,0,48.8064541,2.130923
585,Au Mandarin Royal,chinese,0,0,48.8080209,2.1285944
586,Coté Sushi,japanese,0,0,48.807951,2.1285551
587,Le Parnasse,na,0,0,48.806021,2.1326852
588,Sushi Shop,japanese,0,0,48.8059709,2.1326666
589,La Cantine des Grands,na,0,0,48.8058867,2.1326079
590,La Marée de Versailles,seafood,0,0,48.8058043,2.1324628
591,Big Fernand,burger,0,0,48.8058304,2.1323688
592,L'Endroit Thai,thai,0,0,48.8058517,2.1322998
593,Gandhi,indian,0,0,48.8058701,2.1322189
594,Bistrot du Boucher,steak_house,0,0,48.806642,2.133084
595,Le Petit Village,french;couscous,0,0,48.8332794,2.3562054
596,Lefty,american,0,0,48.8707741,2.3411912
597,Tenzin Cuisine Tibétaine,asian,0,0,48.8709326,2.341453
598,Aux Bon Petit Plats,chinese,0,0,48.8705661,2.3420906
599,Players Bar,na,0,0,48.8709334,2.3427566
600,Monte Cassino,pizza,0,0,48.8321364,2.3546768
601,La Mezzanine,na,0,0,48.8505555,2.3448519
602,El Sol y la Luna,latin_american,0,0,48.8513045,2.3459712
603,L'Oraziano,pizza,0,0,48.8355997,2.3589131
604,Top Pizza,pizza,0,0,48.8353091,2.3587223
605,Paris-Hanoï,na,0,0,48.8534095,2.3799147
606,Au Palais Royal,african,0,0,48.8723117,2.3823173
607,Lao Lane Xang,Lao,0,0,48.8253135,2.3614279
608,Aki,japanese,0,0,48.8661377,2.3353287
609,Mikisushi,japanese,0,0,48.8915447,2.1953445
610,Au Petit Thaï,thai,0,0,48.8929174,2.1961982
611,Chez Eusebio,spanish,0,0,48.8871654,2.3269257
612,Wassana,thai,0,0,48.8861847,2.3270688
613,Village Russe,na,0,0,48.8392195,2.3712618
614,Restorante Verdi,italian,0,0,48.8321878,2.3587424
615,L'Inédit Café,french,0,0,48.8375203,2.3917674
616,Issy l'Asie,asian,0,0,48.8276943,2.274302
617,L'Harissa,couscous,0,0,48.8260423,2.2780489
618,Okayama,sushi,0,0,48.8294115,2.2831354
619,Sushiken,sushi;japanese;asian,0,0,48.8295798,2.2833908
620,,na,0,0,48.9030662,2.1939605
621,,na,0,0,49.0366653,2.0799807
622,Le Nagoya,japanese,0,0,48.9054635,2.3319166
623,L'Avenue,na,0,0,48.8974129,2.3292183
624,L'Oasis,couscous,0,0,48.9026144,2.3305648
625,Le Café de Paris,french,0,0,48.853884,2.337574
626,Pizza Prima,pizza,0,0,48.8188024,2.3258578
627,Restaurant Mesopotamie,na,0,0,48.8909701,2.194908
628,Planet Sushi,sushi,0,0,48.8922175,2.1959245
629,Guangyan,chinese,0,0,48.8899954,2.1968292
630,Pizza de la Place,na,0,0,48.8900097,2.1975009
631,Crêperie du Centre,na,0,0,48.8899068,2.197662
632,,kebab,0,0,48.8892398,2.2032429
633,Pizza Hut,pizza,0,0,48.869584,2.4023587
634,Délices de Nanterre,chinese,0,0,48.8947821,2.1959317
635,Crêperie des Korrigans,crepe,0,0,48.8920639,2.2021566
636,Chez Cochon,na,0,0,48.9034662,2.2301453
637,Restaurant Franco Portugais,portuguese,0,0,48.8897879,2.1960126
638,Sushi Tokyo,sushi,0,0,48.8830692,2.3825494
639,Restaurant indien,indian,0,0,48.8839003,2.3840684
640,La Trattoria,pizza,0,0,48.8022471,1.9669573
641,Captain Jack's – Restaurant des Pirates,seafood,0,0,48.8733268,2.772807
642,Agrabah Café,na,0,0,48.8727183,2.7751524
643,Regalia,na,0,0,48.8459719,2.2775704
644,Dolce Vita,pizza,0,0,48.8296783,2.2835276
645,L'Olivier,pizza,0,0,48.829884,2.2838334
646,Le Lys du Soleil,chinese,0,0,48.8299748,2.2839684
647,Shoka,sushi,0,0,48.8298615,2.284575
648,Hogara,asian,0,0,48.7824245,2.3150247
649,Da'Cinzia Pizza,pizza,0,0,48.8903444,2.1971701
650,Saveurs Végét'halles,na,1,0,48.8605714,2.3454975
651,Lucky Nugget Saloon,na,0,1,48.8716482,2.7764981
652,Last Chance Café,burger,0,0,48.8714569,2.7766437
653,Walt's: An American Restaurant,na,0,0,48.8716866,2.7777233
654,Silver Spur Steakhouse,steak_house,0,0,48.8713334,2.7767565
655,Rainforest Café,na,0,0,48.8690257,2.785727
656,Café Mickey,na,0,0,48.8692233,2.7861455
657,Planet Hollywood,na,0,0,48.8692339,2.7836349
658,King Ludwig,na,0,0,48.8692794,2.7841669
659,Vivaldi,italian,0,0,48.8434402,2.5034472
660,Les Petits Plats,french,0,0,48.8286167,2.322275
661,Le Grand Comptoir,regional,0,0,48.8291859,2.3226894
662,Pizza Maestro,pizza,0,0,48.8910374,2.1932304
663,Restaurant Libanais,lebanese,0,0,48.8912251,2.1926675
664,Royal Nanterre,asian,0,0,48.8927108,2.1956394
665,Le Pavé,Auvergne,0,0,48.8590672,2.3498178
666,La Rimaudière,na,0,0,48.8768016,2.3394255
667,Le France,na,0,0,48.9955369,2.1986468
668,,na,0,0,48.9919115,2.1654196
669,Le Maguey,french,0,0,48.8475509,2.3775378
670,Khun Akorn,thai,0,0,48.8496002,2.3981379
671,Café Titon,na,0,0,48.8528829,2.386422
672,La porte,na,0,0,48.8530453,2.3745559
673,Fleur D'Asie,asian,0,0,48.8517234,2.3993213
674,Le Carreau,na,0,0,48.8652165,2.3628691
675,Feng Sheng,chinese,0,0,48.8646132,2.3569121
676,Temple Céleste,chinese,0,0,48.8650523,2.3569392
677,VegEateria,na,1,1,48.8650939,2.3539462
678,,na,0,0,48.8289443,2.3298857
679,,na,0,0,48.8289302,2.3293063
680,le florissant,asian,0,0,48.8289244,2.3329403
681,Pacifique,chinese,0,0,48.873054,2.3796868
682,La Couronne Dorée,chinese,0,0,48.8284725,2.2816377
683,Pizzeria Taormina Convention,pizza,0,0,48.837631,2.297421
684,La Renaissance,french,0,0,48.895866,2.3396928
685,Palais du Bonheur,asian,0,0,48.7014984,2.1042141
686,Chez Pailine,asian,0,0,48.8687097,2.2264981
687,Brasserie de l'Hôtel de Ville,na,0,0,48.9910543,2.2778821
688,Hippopotamus,steak_house,0,0,48.9908743,2.2899835
689,One more Sushi,japanese,0,0,48.8794405,2.3338166
690,Ajwa,indian;pakistani,0,0,48.8911904,2.1950849
691,La Manufacture,french,0,0,48.8283656,2.2821988
692,Le Clos Y,japanese;french,0,0,48.8429862,2.3209463
693,,steak_house,0,0,48.8386044,2.2987363
694,L'Écurie,na,0,0,48.8472505,2.3480517
695,Le Caveau du Palais,na,0,0,48.8565275,2.3420348
696,La Rose de France,na,0,0,48.8568716,2.3421327
697,Restaurant Paul,na,0,0,48.8563329,2.3422554
698,Ma Salle à Manger,na,0,0,48.8569183,2.3418674
699,La Cantine des Tontons,na,0,0,48.8333386,2.29838
700,Les Tontons,french,0,0,48.8319427,2.3029584
701,Au Vieux Paris d'Arcole,na,0,0,48.854202,2.3503178
702,Delhicious,indian,0,0,48.8600943,2.3451124
703,Ristorante Tavola Calda,italian,0,0,48.8604674,2.3454225
704,Le Tropic Café,na,0,0,48.8599442,2.3474167
705,Midory,japanese,0,0,48.8612791,2.3423684
706,La Taverne de l'Arbre Sec,na,0,0,48.8613524,2.3426587
707,Bistrot du 1er,french,0,0,48.8612719,2.343211
708,Au Chien qui Fume,french,0,0,48.8613541,2.3448441
709,La Poule au Pot,french,0,0,48.8617216,2.3432877
710,Loup,french,0,0,48.8639344,2.342597
711,Nelsons,french,0,0,48.8636804,2.343122
712,Changhai Hang-Tcheou,chinese,0,0,48.8602965,2.341854
713,Café du Pont Neuf,na,0,0,48.8588694,2.3415282
714,Chez la Vieille Adrienne,na,0,0,48.8608773,2.3423534
715,La Bague de Kenza,mediterranean,0,0,48.861853,2.3408621
716,Le Thermidor,na,0,0,48.8622902,2.3393649
717,Le Petit Mâchon,na,0,0,48.8620988,2.3398606
718,Palais Royal Hong-Kong,chinese,0,0,48.8622685,2.3398888
719,Aux Deux Écus,na,0,0,48.8626905,2.3414763
720,Le Comptoir Théophile,na,0,0,48.817788,2.3249332
721,Aubergine et cie,na,0,1,48.8195864,2.3234183
722,Le Relais du Vin,na,0,0,48.8619643,2.3491461
723,AG Les Halled,na,0,0,48.8627228,2.3480085
724,Le Père Fouettard,na,0,0,48.8625821,2.3483927
725,Joe Allen,burger,0,0,48.8635373,2.3490562
726,Pastapapa,italian,0,0,48.8631582,2.3498973
727,Le Petit Bouillon Pharamond,french,0,0,48.862981,2.3484703
728,Comptoir de la Gastronomie,french,0,0,48.8644969,2.3453886
729,Jet-Lag,na,0,0,48.8633332,2.3460793
730,La Perla,italian,0,0,48.863369,2.3462319
731,Deliziefollie,italian,0,0,48.8634248,2.3462496
732,L'Escargot Montorgueil,na,0,0,48.8641678,2.3467038
733,Baan Raï,thai,0,0,48.8640954,2.3438023
734,Casa Festa,pizza,0,0,48.8625475,2.3407883
735,Namiki,na,0,0,48.8647612,2.3406523
736,Le Regent,na,0,0,48.8659486,2.3400023
737,Au Cabanon,na,0,0,48.864489,2.3404697
738,Bistrot Victoires,na,0,0,48.8655554,2.3403846
739,A Casaluna,corsican,0,0,48.8660668,2.3390095
740,Table d'Hôte du Palais Royal,na,0,0,48.8661019,2.3389239
741,L'Incroyable,na,0,0,48.86502,2.3366293
742,Le Festival,pizza,0,0,48.8656093,2.3369261
743,Bar de l'Entracte,na,0,0,48.8663099,2.3374684
744,Pho 14,na,0,0,48.8652613,2.3360818
745,Chikoja,na,0,0,48.8660066,2.3354463
746,Le Royal Opéra,na,0,0,48.8660278,2.3340077
747,やすべえ,japanese,0,0,48.8659038,2.3352467
748,Kunitoraya,japanese,0,0,48.866393,2.335484
749,Sapporo,japanese,0,0,48.8663406,2.3354494
750,Higuma,japanese,0,0,48.8666001,2.335775
751,Udon Jubey,na,0,0,48.8664423,2.3355536
752,Hakata,japanese,0,0,48.8671593,2.3349296
753,Ryo,na,0,0,48.8669597,2.3350808
754,Sanukiya,japanese,0,0,48.8646841,2.3338346
755,Au Bistrot,na,0,0,48.8660273,2.3312781
756,La Cave de L'Os à Moelle,french,0,0,48.8380436,2.2819311
757,Koyuki,japanese,0,0,48.8447867,2.2964549
758,Akasaka (아가사가),korean,0,0,48.8475784,2.285841
759,O Fil Rouge,french,0,0,48.8481999,2.2869808
760,,na,0,0,48.8658325,2.3324895
761,,na,0,0,48.8658744,2.3325173
762,Auberge Saint-Roch,na,0,0,48.8659399,2.3325614
763,L'Écluse,na,0,0,48.8669595,2.3323778
764,Rouge Saint-Honoré,na,0,0,48.8670401,2.3324272
765,Cuisine et Confidences,na,0,0,48.8676684,2.331687
766,Partie de Campagne,na,0,0,48.8671882,2.3325179
767,Le Chanteclerc,na,0,0,48.8675087,2.3324647
768,Fuxia,na,0,0,48.8675328,2.3323476
769,Le Terroir,na,0,0,48.8678727,2.3316533
770,Select Opéra,na,0,0,48.8680817,2.3307073
771,Kinugawa Vendôme,japanese,0,0,48.8655302,2.3289665
772,Rivoli Park,french,0,0,48.864782,2.3291994
773,Cheminée,na,0,0,48.8454548,2.2883194
774,Yako,japanese,0,0,48.8517565,2.2895333
775,Au Royal Couscous,moroccan,0,0,48.8527624,2.2872737
776,Zanzibar,na,0,0,48.8922806,2.1981498
777,Les 4 Frères,algerian,0,0,48.8745059,2.3736934
778,Le Pastel,na,0,0,48.8687898,2.3338477
779,Phyto Bar,na,0,1,48.8496754,2.3496176
780,Le Corner café,na,0,0,48.869811,2.3346634
781,Yi Ping,na,0,0,48.8672009,2.3360359
782,Gubine,korean,0,0,48.8673175,2.3360878
783,La Fontaine Gaillon,na,0,0,48.8690695,2.3343056
784,Hippopotamus,steak_house,0,0,48.8707437,2.333885
785,Hang Ari,korean,0,0,48.8683544,2.336662
786,Le Marivaux,na,0,0,48.8714078,2.3378085
787,Ivry bar,na,0,0,48.8105676,2.3884401
788,I'Food,kebab,0,0,48.8108414,2.3911974
789,Le Capitole,pizza,0,0,48.8106768,2.3913963
790,Luna Rossa,na,0,0,48.8818452,2.4395817
791,Mori Venice Bar,na,0,0,48.8690729,2.3399905
792,Le Bistrot des Colonnes,na,0,0,48.8691872,2.3393294
793,Le Vaudeville,na,0,0,48.8692514,2.3401242
794,Tavern' Café,na,0,0,48.8716597,2.3407937
795,Gallopin,french,0,0,48.8688297,2.3421626
796,Liza,na,0,0,48.8675928,2.3409167
797,Le Bougainville,na,0,0,48.8664997,2.3400225
798,Saturne,na,0,0,48.8683042,2.3417483
799,La Taverne du Croissant,na,0,0,48.8691969,2.3433101
800,Dédé la Frite,na,0,0,48.8698,2.3425335
801,La Piazzetta,pizza,0,0,48.8671849,2.3441863
802,King Marcel,burger,0,0,48.8705145,2.3428931
803,Circonstances,Bistrot_gastronome,0,0,48.8709276,2.3429934
804,La Cevicheria,peruvian,0,0,48.8661652,2.3453821
805,La Gaufrerie,na,0,0,48.8649643,2.3481118
806,Kuccini,italian,0,0,48.8652607,2.3503213
807,Petit Bao 小包子,chinese;asian,0,0,48.8643762,2.3502434
808,Shabour,mediterranean,0,0,48.8659291,2.3490752
809,Shine Garden,french,0,0,48.8679902,2.3478949
810,Echo,american;diner,0,0,48.868271,2.348535
811,Chick'n Go,na,0,0,48.8896975,2.1976501
812,Tong Fan,asian,0,0,48.8696741,2.3519506
813,Fellini,italian,0,0,48.8929746,2.1955844
814,Paris-Breizh,crepe,0,0,48.7929402,2.513967
815,Auvergnat,na,0,0,48.7922317,2.513753
816,Crockett's Tavern,na,0,0,48.835664,2.8148672
817,Mamie Burger,burger,0,0,48.8703951,2.3484738
818,Flunch,french,0,0,48.6287531,2.4284378
819,Le Tastevin,na,0,0,48.8517813,2.3567984
820,Rajpoot,indian,0,0,48.8047505,2.4847409
821,Nos Ancêtres Les Gaulois,regional,0,0,48.8519507,2.3561108
822,L'Îlot Vache,na,0,0,48.8517989,2.3564163
823,Mini Ramen,ramen,0,0,48.8459612,2.3492175
824,Fuxia,italian,0,0,48.855504,2.3574259
825,Buffalo Grill,steak_house,0,0,48.8834373,2.3324889
826,Le Chant des Voyelles,na,0,0,48.8590577,2.3501929
827,Come and Wok,asian,0,0,48.8593929,2.3493115
828,Sun Café,japanese,0,0,48.859548,2.3490548
829,Meeting Corner,burger,0,0,48.8591927,2.349744
830,L'Estampe,na,0,0,48.879402,2.38844
831,Baffo,na,0,0,48.8601419,2.3562158
832,Bella Venezia,italian,0,0,48.8907597,2.1943882
833,Sakana,japanese,0,0,48.890713,2.1944718
834,Le Bouche à Oreille,french,0,0,48.8274198,2.3518171
835,Kyo,japanese,0,0,48.8571168,2.3550583
836,Pho & Co,na,0,0,48.857156,2.3549848
837,Sant Antonio,pizza,0,0,48.8568899,2.3554181
838,Mama Mia,na,0,0,48.8271315,2.3323734
839,L'Attirail Café,brasserie,0,0,48.8646409,2.3536613
840,L'Auberge de Nicolas Flamel,gastronomic,0,0,48.8635758,2.3531607
841,Matsu Sushi,japanese,0,0,48.8640231,2.3502159
842,Benedict,french,0,0,48.858179,2.3561158
843,Gill's Club La Panfoulia,french,0,0,48.8579512,2.3567221
844,Allo Sushi,japanese,0,0,48.8564037,2.3572215
845,Café Pizz' du Trésor,pizza,0,0,48.8569706,2.3578174
846,Le Trésor,french,0,1,48.8570944,2.3576266
847,Mi Va Mi,jewish,0,1,48.8573873,2.3589592
848,Micky's Deli,na,0,0,48.8575151,2.3587307
849,Le Foyer Vietnam,na,0,0,48.8422251,2.3519017
850,,na,0,0,48.8633842,2.3464893
851,Le Circus,french,0,0,48.8259202,2.3471664
852,Schwartz's Deli,na,0,0,48.8569391,2.3587226
853,Les Elles,na,0,0,48.8562824,2.3592731
854,Maison Marais,korean,0,0,48.8562386,2.3592343
855,Au Petit Thaï,thai,0,0,48.8557934,2.3601724
856,La Comedia,italian,0,0,48.8402209,2.3517797
857,Bia,american,0,0,48.8555549,2.3612781
858,Pitzman,bagel;pizza,0,0,48.8559169,2.3603985
859,Khao Thai,thai,0,0,48.8556266,2.3621786
860,Le Caruso,italian,0,0,48.8550149,2.3631694
861,Au Bistrot de la Place,french,0,0,48.8553171,2.3630156
862,Soprano,italian,0,0,48.8552064,2.3625817
863,Tamarind,thai,0,0,48.8555544,2.3581927
864,Pamela Popo,french,0,0,48.8557611,2.3570094
865,El 4tro,spanish,0,0,48.8556412,2.3606593
866,Suave,vietnamese,0,0,48.8260343,2.3476244
867,Le Dragon D'Or,chinese,0,0,49.00676,2.195903
868,Capitaine,na,0,0,48.8540797,2.3659063
869,Ma Bourgogne,na,0,0,48.8562566,2.3646932
870,Thé Vert,japanese,0,0,48.8549472,2.3633131
871,Auberge de Venise,italian,1,1,48.8537619,2.3675235
872,Santa Carne,argentinian,0,0,48.8549776,2.3673407
873,Léon de Bruxelles,friture,0,0,48.854051,2.3686163
874,Hippopotamus Bastille,na,0,0,48.8538949,2.3685489
875,Restaurant 2 / La Rotonde,na,0,0,48.7220165,2.1525002
876,Autour du Saumon,french,0,0,48.8554539,2.3579276
877,L'Éléphant du Nil,french,0,1,48.8551687,2.3602451
878,Chez Mademoiselle,french,0,0,48.8543977,2.359967
879,Le Triskell,crepe,0,0,48.990453,2.167817
880,Pizza di Napoli,pizza,0,0,48.990283,2.167666
881,La Grosse Mignonne,french,0,0,48.855247,2.441329
882,Le Petit Célestin,na,0,0,48.8521583,2.361307
883,L'Enoteca,italian,0,0,48.8533605,2.361774
884,Le Temps des Cerises,na,0,0,48.852548,2.364185
885,Le Dindon en Laisse,na,0,0,48.8532015,2.3640647
886,Delice House,chinese,0,0,48.8544815,2.3628958
887,Vins des Pyrénées,french,0,0,48.8536886,2.3643812
888,Au Bouquet Saint-Paul,french,0,0,48.8545334,2.3627527
889,Homies,peruvian,0,0,48.8535779,2.3644281
890,Chez Margot,na,0,0,48.8519412,2.3645366
891,Aux Vieux Paris,na,0,0,48.8498781,2.3644772
892,Hanano,japanese,0,0,48.8627454,2.3521691
893,Khatag,tibetan,0,0,48.8619134,2.3509953
894,Les Bains Paris,na,0,0,48.8639279,2.3520103
895,Le Vertbois,na,0,0,48.8671336,2.357781
896,Café Léonard,na,0,0,48.8657143,2.35661
897,Le Batelier,na,0,0,48.989307,2.080479
898,O Barcaiolo,pizza,0,0,48.988956,2.079051
899,Shabu Sha,asian,0,0,48.8644591,2.3546214
900,Cam,na,0,0,48.8649313,2.3547582
901,Le Pachyderme,na,0,0,48.868273,2.3614921
902,Le Noma,french,0,0,48.8674734,2.3577982
903,La Massara,italian,0,0,48.8661131,2.3594656
904,Le Lafon,na,0,0,48.8651109,2.3571532
905,Le Soleil,vietnamese,0,0,48.8751228,2.393997
906,Tai Yien,chinese,0,0,48.8724778,2.3777058
907,Le Président,chinese,0,0,48.8717609,2.3766274
908,Panda Belleville,vietnamese,0,0,48.8714314,2.3768732
909,Lao Douang Paseuth,asian,0,0,48.8189691,2.3614067
910,Tricotin 2,chinese,0,0,48.8208495,2.3637354
911,Chinatown Olympiades,chinese,0,0,48.8235845,2.3656863
912,Niwanna,korean,0,0,48.8262413,2.3615997
913,Heng Lay,vietnamien-cambodgien,0,0,48.8237603,2.3652263
914,Honolulu,hawaii,0,0,48.864592,2.3564445
915,Restaurant chinois impériale Aumaire,chinese,0,0,48.8646085,2.3563382
916,Shiso Burger,burger;japanese,0,0,48.8533952,2.3453142
917,Cinéart,na,0,0,48.8907008,2.1975048
918,Le Mustang,na,0,0,48.8879394,2.1943812
919,Le Rubis,asian,0,0,48.8878499,2.1853366
920,Le Bienvenue,asian,0,0,48.8898113,2.1816981
921,Le Hangar,na,0,0,48.8613715,2.3542462
922,Café de la Mairie,french,0,0,48.8635569,2.3610435
923,Season,na,0,0,48.8651843,2.3628213
924,Chez le Libanais,lebanese,0,0,48.8533184,2.3416729
925,Ramen Ruyi,japanese,0,0,48.8446579,2.3491347
926,L'Angélus,na,0,0,48.727761,2.2353021
927,Clasico Argentino,argentinian,0,0,48.8630524,2.3640855
928,Pizzeria Lovine's,na,0,0,48.8625781,2.3629205
929,Biglove caffé,italian,0,0,48.8620347,2.3635571
930,La Briciola,italian;pizza,0,0,48.8640247,2.3639954
